bucket,topic,year,count
sci_math,Prime number theorem,2008,8337
sci_math,Prime number theorem,2009,9229
sci_math,Prime number theorem,2010,9493
sci_math,Prime number theorem,2011,10360
sci_math,Prime number theorem,2012,10739
sci_math,Prime number theorem,2013,11995
sci_math,Prime number theorem,2014,13159
sci_math,Prime number theorem,2015,14311
sci_math,Prime number theorem,2016,15169
sci_math,Prime number theorem,2017,16553
sci_math,Prime number theorem,2018,17732
sci_math,Prime number theorem,2019,20851
sci_math,Prime number theorem,2020,23025
sci_math,Prime number theorem,2021,23901
sci_math,Prime number theorem,2022,23116
sci_math,Prime number theorem,2023,25218
sci_math,Prime number theorem,2024,24139
sci_math,Prime number theorem,2025,24604
sci_earth,Plate tectonics,2000,2293
sci_earth,Plate tectonics,2001,2196
sci_earth,Plate tectonics,2002,2193
sci_earth,Plate tectonics,2003,2541
sci_earth,Plate tectonics,2004,2542
sci_earth,Plate tectonics,2005,2723
sci_earth,Plate tectonics,2006,3078
sci_earth,Plate tectonics,2007,3267
sci_earth,Plate tectonics,2008,3266
sci_earth,Plate tectonics,2009,3759
sci_earth,Plate tectonics,2010,4559
sci_earth,Plate tectonics,2011,5085
sci_earth,Plate tectonics,2012,5055
sci_earth,Plate tectonics,2013,5588
sci_earth,Plate tectonics,2014,5645
sci_earth,Plate tectonics,2015,5458
sci_earth,Plate tectonics,2016,5940
sci_earth,Plate tectonics,2017,6582
sci_earth,Plate tectonics,2018,7307
sci_earth,Plate tectonics,2019,7774
sci_earth,Plate tectonics,2020,8455
sci_earth,Plate tectonics,2021,9548
sci_earth,Plate tectonics,2022,9048
sci_earth,Plate tectonics,2023,9534
sci_earth,Plate tectonics,2024,9833
sci_earth,Plate tectonics,2025,10741
sci_earth,Greenhouse effect,2000,30676
sci_earth,Greenhouse effect,2001,31059
sci_earth,Greenhouse effect,2002,31792
sci_earth,Greenhouse effect,2003,34247
sci_earth,Greenhouse effect,2004,36843
sci_earth,Greenhouse effect,2005,39878
sci_earth,Greenhouse effect,2006,44934
sci_earth,Greenhouse effect,2007,48901
sci_earth,Greenhouse effect,2008,50989
sci_earth,Greenhouse effect,2009,55876
sci_earth,Greenhouse effect,2010,61159
sci_earth,Greenhouse effect,2011,69305
sci_earth,Greenhouse effect,2012,75047
sci_earth,Greenhouse effect,2013,81456
sci_earth,Greenhouse effect,2014,87876
sci_earth,Greenhouse effect,2015,91248
sci_earth,Greenhouse effect,2016,100447
sci_earth,Greenhouse effect,2017,107128
sci_earth,Greenhouse effect,2018,119543
sci_earth,Greenhouse effect,2019,132925
sci_earth,Greenhouse effect,2020,149032
sci_earth,Greenhouse effect,2021,161687
sci_earth,Greenhouse effect,2022,175296
sci_earth,Greenhouse effect,2023,184545
sci_earth,Greenhouse effect,2024,184466
sci_earth,Greenhouse effect,2025,173441
sci_earth,Ocean acidification,2000,2607
sci_earth,Ocean acidification,2001,3653
sci_earth,Ocean acidification,2002,3302
sci_earth,Ocean acidification,2003,3467
sci_earth,Ocean acidification,2004,3369
sci_earth,Ocean acidification,2005,3491
sci_earth,Ocean acidification,2006,4354
sci_earth,Ocean acidification,2007,4501
sci_earth,Ocean acidification,2008,5128
sci_earth,Ocean acidification,2009,5194
sci_earth,Ocean acidification,2010,6212
sci_earth,Ocean acidification,2011,6330
sci_earth,Ocean acidification,2012,6651
sci_earth,Ocean acidification,2013,7951
sci_earth,Ocean acidification,2014,8828
sci_earth,Ocean acidification,2015,9574
sci_earth,Ocean acidification,2016,10670
sci_earth,Ocean acidification,2017,11549
sci_earth,Ocean acidification,2018,12752
sci_earth,Ocean acidification,2019,14258
sci_earth,Ocean acidification,2020,14911
sci_earth,Ocean acidification,2021,16175
sci_earth,Ocean acidification,2022,17986
sci_earth,Ocean acidification,2023,18055
sci_earth,Ocean acidification,2024,18930
sci_earth,Ocean acidification,2025,21464
eco_macro,Quantitative easing,2000,4211
eco_macro,Quantitative easing,2001,4445
eco_macro,Quantitative easing,2002,4612
eco_macro,Quantitative easing,2003,5000
eco_macro,Quantitative easing,2004,5695
eco_macro,Quantitative easing,2005,6073
eco_macro,Quantitative easing,2006,6550
eco_macro,Quantitative easing,2007,6788
eco_macro,Quantitative easing,2008,7555
eco_macro,Quantitative easing,2009,8207
eco_macro,Quantitative easing,2010,9364
eco_macro,Quantitative easing,2011,9340
eco_macro,Quantitative easing,2012,10493
eco_macro,Quantitative easing,2013,10713
eco_macro,Quantitative easing,2014,11583
eco_macro,Quantitative easing,2015,11869
eco_macro,Quantitative easing,2016,12926
eco_macro,Quantitative easing,2017,13582
eco_macro,Quantitative easing,2018,14324
eco_macro,Quantitative easing,2019,14912
eco_macro,Quantitative easing,2020,17072
eco_macro,Quantitative easing,2021,17722
eco_macro,Quantitative easing,2022,18577
eco_macro,Quantitative easing,2023,20055
eco_macro,Quantitative easing,2024,20597
eco_macro,Quantitative easing,2025,23821
eco_macro,Purchasing power parity,2000,13677
eco_macro,Purchasing power parity,2001,14764
eco_macro,Purchasing power parity,2002,15605
eco_macro,Purchasing power parity,2003,16481
eco_macro,Purchasing power parity,2004,19164
eco_macro,Purchasing power parity,2005,21381
eco_macro,Purchasing power parity,2006,29205
eco_macro,Purchasing power parity,2007,32486
eco_macro,Purchasing power parity,2008,33478
eco_macro,Purchasing power parity,2009,37427
eco_macro,Purchasing power parity,2010,40205
eco_macro,Purchasing power parity,2011,46638
eco_macro,Purchasing power parity,2012,50926
eco_macro,Purchasing power parity,2013,54941
eco_macro,Purchasing power parity,2014,60538
eco_macro,Purchasing power parity,2015,62794
eco_macro,Purchasing power parity,2016,69112
eco_macro,Purchasing power parity,2017,74089
eco_macro,Purchasing power parity,2018,78250
eco_macro,Purchasing power parity,2019,87243
eco_macro,Purchasing power parity,2020,89818
eco_macro,Purchasing power parity,2021,92880
eco_macro,Purchasing power parity,2022,98892
eco_macro,Purchasing power parity,2023,111703
eco_macro,Purchasing power parity,2024,123928
eco_macro,Purchasing power parity,2025,132153
eco_macro,Inflation,2000,524
eco_macro,Inflation,2001,588
eco_macro,Inflation,2002,563
eco_macro,Inflation,2003,654
eco_macro,Inflation,2004,688
eco_macro,Inflation,2005,737
eco_macro,Inflation,2006,736
eco_macro,Inflation,2007,794
eco_macro,Inflation,2008,981
eco_macro,Inflation,2009,1069
eco_macro,Inflation,2010,936
eco_macro,Inflation,2011,1165
eco_macro,Inflation,2012,1142
eco_macro,Inflation,2013,1209
eco_macro,Inflation,2014,1363
eco_macro,Inflation,2015,1422
eco_macro,Inflation,2016,1352
eco_macro,Inflation,2017,1572
eco_macro,Inflation,2018,1614
eco_macro,Inflation,2019,1649
eco_macro,Inflation,2020,1871
eco_macro,Inflation,2021,2076
eco_macro,Inflation,2022,2776
eco_macro,Inflation,2023,3623
eco_macro,Inflation,2024,3897
eco_macro,Inflation,2025,4259
eco_macro,Fiscal policy,2000,12861
eco_macro,Fiscal policy,2001,14305
eco_macro,Fiscal policy,2002,15385
eco_macro,Fiscal policy,2003,16151
eco_macro,Fiscal policy,2004,16322
eco_macro,Fiscal policy,2005,17782
eco_macro,Fiscal policy,2006,18847
eco_macro,Fiscal policy,2007,22699
eco_macro,Fiscal policy,2008,21303
eco_macro,Fiscal policy,2009,26691
eco_macro,Fiscal policy,2010,26294
eco_macro,Fiscal policy,2011,29629
eco_macro,Fiscal policy,2012,32390
eco_macro,Fiscal policy,2013,36486
eco_macro,Fiscal policy,2014,37333
eco_macro,Fiscal policy,2015,38499
eco_macro,Fiscal policy,2016,43684
eco_macro,Fiscal policy,2017,49080
eco_macro,Fiscal policy,2018,51300
eco_macro,Fiscal policy,2019,58147
eco_macro,Fiscal policy,2020,63938
eco_macro,Fiscal policy,2021,64733
eco_macro,Fiscal policy,2022,71286
eco_macro,Fiscal policy,2023,72181
eco_macro,Fiscal policy,2024,76512
eco_macro,Fiscal policy,2025,84989
eco_macro,Modern Monetary Theory,2000,36411
eco_macro,Modern Monetary Theory,2001,38011
eco_macro,Modern Monetary Theory,2002,38841
eco_macro,Modern Monetary Theory,2003,40746
eco_macro,Modern Monetary Theory,2004,41413
eco_macro,Modern Monetary Theory,2005,45219
eco_macro,Modern Monetary Theory,2006,46899
eco_macro,Modern Monetary Theory,2007,51092
eco_macro,Modern Monetary Theory,2008,54943
eco_macro,Modern Monetary Theory,2009,63695
eco_macro,Modern Monetary Theory,2010,63967
eco_macro,Modern Monetary Theory,2011,66697
eco_macro,Modern Monetary Theory,2012,72315
eco_macro,Modern Monetary Theory,2013,79965
eco_macro,Modern Monetary Theory,2014,82902
eco_macro,Modern Monetary Theory,2015,85202
eco_macro,Modern Monetary Theory,2016,93893
eco_macro,Modern Monetary Theory,2017,109354
eco_macro,Modern Monetary Theory,2018,112579
eco_macro,Modern Monetary Theory,2019,129439
eco_macro,Modern Monetary Theory,2020,138749
eco_macro,Modern Monetary Theory,2021,138000
eco_macro,Modern Monetary Theory,2022,138216
eco_macro,Modern Monetary Theory,2023,145251
eco_macro,Modern Monetary Theory,2024,159070
eco_macro,Modern Monetary Theory,2025,169566
eco_micro,Elasticity (economics),2000,9547
eco_micro,Elasticity (economics),2001,10545
eco_micro,Elasticity (economics),2002,11529
eco_micro,Elasticity (economics),2003,11803
eco_micro,Elasticity (economics),2004,12333
eco_micro,Elasticity (economics),2005,12281
eco_micro,Elasticity (economics),2006,13325
eco_micro,Elasticity (economics),2007,15011
eco_micro,Elasticity (economics),2008,19200
eco_micro,Elasticity (economics),2009,16776
eco_micro,Elasticity (economics),2010,18180
eco_micro,Elasticity (economics),2011,21796
eco_micro,Elasticity (economics),2012,22355
eco_micro,Elasticity (economics),2013,25606
eco_micro,Elasticity (economics),2014,28362
eco_micro,Elasticity (economics),2015,32628
eco_micro,Elasticity (economics),2016,34727
eco_micro,Elasticity (economics),2017,40522
eco_micro,Elasticity (economics),2018,47885
eco_micro,Elasticity (economics),2019,53267
eco_micro,Elasticity (economics),2020,58084
eco_micro,Elasticity (economics),2021,60464
eco_micro,Elasticity (economics),2022,63469
eco_micro,Elasticity (economics),2023,77069
eco_micro,Elasticity (economics),2024,87259
eco_micro,Elasticity (economics),2025,90919
eco_micro,Marginal utility,2000,1609
eco_micro,Marginal utility,2001,1572
eco_micro,Marginal utility,2002,1673
eco_micro,Marginal utility,2003,1919
eco_micro,Marginal utility,2004,2192
eco_micro,Marginal utility,2005,2434
eco_micro,Marginal utility,2006,2491
eco_micro,Marginal utility,2007,2717
eco_micro,Marginal utility,2008,3654
eco_micro,Marginal utility,2009,3555
eco_micro,Marginal utility,2010,3645
eco_micro,Marginal utility,2011,4517
eco_micro,Marginal utility,2012,4520
eco_micro,Marginal utility,2013,4983
eco_micro,Marginal utility,2014,5743
eco_micro,Marginal utility,2015,6173
eco_micro,Marginal utility,2016,6303
eco_micro,Marginal utility,2017,6745
eco_micro,Marginal utility,2018,7721
eco_micro,Marginal utility,2019,8000
eco_micro,Marginal utility,2020,9057
eco_micro,Marginal utility,2021,8956
eco_micro,Marginal utility,2022,9402
eco_micro,Marginal utility,2023,10394
eco_micro,Marginal utility,2024,10228
eco_micro,Marginal utility,2025,11554
eco_micro,Externality,2000,13
eco_micro,Externality,2001,13
eco_micro,Externality,2002,17
eco_micro,Externality,2003,11
eco_micro,Externality,2004,21
eco_micro,Externality,2005,28
eco_micro,Externality,2006,26
eco_micro,Externality,2007,28
eco_micro,Externality,2008,39
eco_micro,Externality,2009,43
eco_micro,Externality,2010,53
eco_micro,Externality,2011,44
eco_micro,Externality,2012,54
eco_micro,Externality,2013,51
eco_micro,Externality,2014,45
eco_micro,Externality,2015,47
eco_micro,Externality,2016,65
eco_micro,Externality,2017,67
eco_micro,Externality,2018,48
eco_micro,Externality,2019,58
eco_micro,Externality,2020,77
eco_micro,Externality,2021,97
eco_micro,Externality,2022,81
eco_micro,Externality,2023,89
eco_micro,Externality,2024,99
eco_micro,Externality,2025,72
eco_micro,Prospect theory,2000,24678
eco_micro,Prospect theory,2001,25368
eco_micro,Prospect theory,2002,25219
eco_micro,Prospect theory,2003,26670
eco_micro,Prospect theory,2004,27281
eco_micro,Prospect theory,2005,29419
eco_micro,Prospect theory,2006,30906
eco_micro,Prospect theory,2007,33563
eco_micro,Prospect theory,2008,37407
eco_micro,Prospect theory,2009,44119
eco_micro,Prospect theory,2010,44063
eco_micro,Prospect theory,2011,44744
eco_micro,Prospect theory,2012,48054
eco_micro,Prospect theory,2013,52801
eco_micro,Prospect theory,2014,55259
eco_micro,Prospect theory,2015,55386
eco_micro,Prospect theory,2016,59237
eco_micro,Prospect theory,2017,66806
eco_micro,Prospect theory,2018,68557
eco_micro,Prospect theory,2019,73138
eco_micro,Prospect theory,2020,77581
eco_micro,Prospect theory,2021,76726
eco_micro,Prospect theory,2022,77510
eco_micro,Prospect theory,2023,81254
eco_micro,Prospect theory,2024,90747
eco_micro,Prospect theory,2025,92630
eco_micro,Pareto efficiency,2000,3269
eco_micro,Pareto efficiency,2001,3540
eco_micro,Pareto efficiency,2002,3679
eco_micro,Pareto efficiency,2003,3894
eco_micro,Pareto efficiency,2004,4210
eco_micro,Pareto efficiency,2005,4812
eco_micro,Pareto efficiency,2006,5577
eco_micro,Pareto efficiency,2007,6374
eco_micro,Pareto efficiency,2008,7502
eco_micro,Pareto efficiency,2009,8343
eco_micro,Pareto efficiency,2010,9663
eco_micro,Pareto efficiency,2011,11293
eco_micro,Pareto efficiency,2012,13059
eco_micro,Pareto efficiency,2013,14588
eco_micro,Pareto efficiency,2014,15961
eco_micro,Pareto efficiency,2015,17496
eco_micro,Pareto efficiency,2016,19231
eco_micro,Pareto efficiency,2017,21155
eco_micro,Pareto efficiency,2018,24389
eco_micro,Pareto efficiency,2019,26804
eco_micro,Pareto efficiency,2020,29774
eco_micro,Pareto efficiency,2021,32379
eco_micro,Pareto efficiency,2022,34772
eco_micro,Pareto efficiency,2023,39285
eco_micro,Pareto efficiency,2024,48563
eco_micro,Pareto efficiency,2025,59909
eco_theory,Nash equilibrium,2000,2381
eco_theory,Nash equilibrium,2001,2436
eco_theory,Nash equilibrium,2002,2546
eco_theory,Nash equilibrium,2003,2578
eco_theory,Nash equilibrium,2004,2918
eco_theory,Nash equilibrium,2005,2874
eco_theory,Nash equilibrium,2006,3262
eco_theory,Nash equilibrium,2007,3466
eco_theory,Nash equilibrium,2008,5996
eco_theory,Nash equilibrium,2009,4599
eco_theory,Nash equilibrium,2010,4039
eco_theory,Nash equilibrium,2011,4464
eco_theory,Nash equilibrium,2012,4876
eco_theory,Nash equilibrium,2013,5340
eco_theory,Nash equilibrium,2014,5051
eco_theory,Nash equilibrium,2015,5407
eco_theory,Nash equilibrium,2016,5447
eco_theory,Nash equilibrium,2017,5749
eco_theory,Nash equilibrium,2018,6080
eco_theory,Nash equilibrium,2019,6326
eco_theory,Nash equilibrium,2020,6659
eco_theory,Nash equilibrium,2021,6819
eco_theory,Nash equilibrium,2022,6967
eco_theory,Nash equilibrium,2023,7675
eco_theory,Nash equilibrium,2024,7527
eco_theory,Nash equilibrium,2025,7642
eco_theory,Comparative advantage,2000,10264
eco_theory,Comparative advantage,2001,10319
eco_theory,Comparative advantage,2002,10523
eco_theory,Comparative advantage,2003,10933
eco_theory,Comparative advantage,2004,12334
eco_theory,Comparative advantage,2005,12387
eco_theory,Comparative advantage,2006,13731
eco_theory,Comparative advantage,2007,16524
eco_theory,Comparative advantage,2008,16036
eco_theory,Comparative advantage,2009,18549
eco_theory,Comparative advantage,2010,19640
eco_theory,Comparative advantage,2011,20790
eco_theory,Comparative advantage,2012,24555
eco_theory,Comparative advantage,2013,26550
eco_theory,Comparative advantage,2014,27743
eco_theory,Comparative advantage,2015,29776
eco_theory,Comparative advantage,2016,33212
eco_theory,Comparative advantage,2017,37190
eco_theory,Comparative advantage,2018,39879
eco_theory,Comparative advantage,2019,44731
eco_theory,Comparative advantage,2020,50367
eco_theory,Comparative advantage,2021,52305
eco_theory,Comparative advantage,2022,55358
eco_theory,Comparative advantage,2023,63642
eco_theory,Comparative advantage,2024,82328
eco_theory,Comparative advantage,2025,106694
eco_theory,Effective demand,2000,5433
eco_theory,Effective demand,2001,5570
eco_theory,Effective demand,2002,6322
eco_theory,Effective demand,2003,6718
eco_theory,Effective demand,2004,7322
eco_theory,Effective demand,2005,8333
eco_theory,Effective demand,2006,9379
eco_theory,Effective demand,2007,9794
eco_theory,Effective demand,2008,10543
eco_theory,Effective demand,2009,11587
eco_theory,Effective demand,2010,12288
eco_theory,Effective demand,2011,14122
eco_theory,Effective demand,2012,19643
eco_theory,Effective demand,2013,17407
eco_theory,Effective demand,2014,18963
eco_theory,Effective demand,2015,19741
eco_theory,Effective demand,2016,22038
eco_theory,Effective demand,2017,24052
eco_theory,Effective demand,2018,25845
eco_theory,Effective demand,2019,28377
eco_theory,Effective demand,2020,32556
eco_theory,Effective demand,2021,34536
eco_theory,Effective demand,2022,36211
eco_theory,Effective demand,2023,39838
eco_theory,Effective demand,2024,44369
eco_theory,Effective demand,2025,45888
eco_theory,Endogenous money,2000,2371
eco_theory,Endogenous money,2001,2534
eco_theory,Endogenous money,2002,2504
eco_theory,Endogenous money,2003,2662
eco_theory,Endogenous money,2004,2795
eco_theory,Endogenous money,2005,2655
eco_theory,Endogenous money,2006,2996
eco_theory,Endogenous money,2007,3182
eco_theory,Endogenous money,2008,3528
eco_theory,Endogenous money,2009,3911
eco_theory,Endogenous money,2010,3743
eco_theory,Endogenous money,2011,4150
eco_theory,Endogenous money,2012,5151
eco_theory,Endogenous money,2013,4959
eco_theory,Endogenous money,2014,4989
eco_theory,Endogenous money,2015,4989
eco_theory,Endogenous money,2016,5194
eco_theory,Endogenous money,2017,6533
eco_theory,Endogenous money,2018,6728
eco_theory,Endogenous money,2019,7583
eco_theory,Endogenous money,2020,8830
eco_theory,Endogenous money,2021,8221
eco_theory,Endogenous money,2022,8322
eco_theory,Endogenous money,2023,9811
eco_theory,Endogenous money,2024,9142
eco_theory,Endogenous money,2025,9117
eco_theory,Transaction cost,2000,4463
eco_theory,Transaction cost,2001,4373
eco_theory,Transaction cost,2002,4387
eco_theory,Transaction cost,2003,5007
eco_theory,Transaction cost,2004,5217
eco_theory,Transaction cost,2005,6028
eco_theory,Transaction cost,2006,7023
eco_theory,Transaction cost,2007,7068
eco_theory,Transaction cost,2008,7675
eco_theory,Transaction cost,2009,8954
eco_theory,Transaction cost,2010,10093
eco_theory,Transaction cost,2011,11178
eco_theory,Transaction cost,2012,12755
eco_theory,Transaction cost,2013,14001
eco_theory,Transaction cost,2014,15492
eco_theory,Transaction cost,2015,16473
eco_theory,Transaction cost,2016,17923
eco_theory,Transaction cost,2017,19698
eco_theory,Transaction cost,2018,21074
eco_theory,Transaction cost,2019,22578
