bucket,topic,month,interest
sci_math,Topology,200602,65
sci_math,Topology,200603,65
sci_math,Topology,200604,60
sci_math,Topology,200605,60
sci_math,Topology,200606,54
sci_math,Topology,200607,49
sci_math,Topology,200608,53
sci_math,Topology,200609,58
sci_math,Topology,200610,60
sci_math,Topology,200611,58
sci_math,Topology,200612,47
sci_math,Topology,200701,51
sci_math,Topology,200702,52
sci_math,Topology,200703,53
sci_math,Topology,200704,54
sci_math,Topology,200705,50
sci_math,Topology,200706,49
sci_math,Topology,200707,46
sci_math,Topology,200708,45
sci_math,Topology,200709,54
sci_math,Topology,200710,52
sci_math,Topology,200711,48
sci_math,Topology,200712,45
sci_math,Topology,200801,43
sci_math,Topology,200802,46
sci_math,Topology,200803,53
sci_math,Topology,200804,46
sci_math,Topology,200805,44
sci_math,Topology,200806,44
sci_math,Topology,200807,38
sci_math,Topology,200808,38
sci_math,Topology,200809,47
sci_math,Topology,200810,45
sci_math,Topology,200811,43
sci_math,Topology,200812,38
sci_math,Topology,200901,39
sci_math,Topology,200902,44
sci_math,Topology,200903,45
sci_math,Topology,200904,43
sci_math,Topology,200905,40
sci_math,Topology,200906,37
sci_math,Topology,200907,35
sci_math,Topology,200908,35
sci_math,Topology,200909,40
sci_math,Topology,200910,44
sci_math,Topology,200911,44
sci_math,Topology,200912,35
sci_math,Topology,201001,35
sci_math,Topology,201002,39
sci_math,Topology,201003,45
sci_math,Topology,201004,44
sci_math,Topology,201005,38
sci_math,Topology,201006,34
sci_math,Topology,201007,35
sci_math,Topology,201008,36
sci_math,Topology,201009,40
sci_math,Topology,201010,43
sci_math,Topology,201011,41
sci_math,Topology,201012,35
sci_math,Topology,201101,38
sci_math,Topology,201102,43
sci_math,Topology,201103,44
sci_math,Topology,201104,40
sci_math,Topology,201105,39
sci_math,Topology,201106,36
sci_math,Topology,201107,34
sci_math,Topology,201108,36
sci_math,Topology,201109,42
sci_math,Topology,201110,42
sci_math,Topology,201111,42
sci_math,Topology,201112,38
sci_math,Topology,201201,38
sci_math,Topology,201202,45
sci_math,Topology,201203,43
sci_math,Topology,201204,40
sci_math,Topology,201205,38
sci_math,Topology,201206,35
sci_math,Topology,201207,34
sci_math,Topology,201208,32
sci_math,Topology,201209,42
sci_math,Topology,201210,42
sci_math,Topology,201211,41
sci_math,Topology,201212,34
sci_math,Topology,201301,36
sci_math,Topology,201302,41
sci_math,Topology,201303,39
sci_math,Topology,201304,41
sci_math,Topology,201305,34
sci_math,Topology,201306,33
sci_math,Topology,201307,34
sci_math,Topology,201308,32
sci_math,Topology,201309,38
sci_math,Topology,201310,42
sci_math,Topology,201311,39
sci_math,Topology,201312,33
sci_math,Topology,201401,35
sci_math,Topology,201402,40
sci_math,Topology,201403,38
sci_math,Topology,201404,37
sci_math,Topology,201405,36
sci_math,Topology,201406,33
sci_math,Topology,201407,32
sci_math,Topology,201408,32
sci_math,Topology,201409,40
sci_math,Topology,201410,41
sci_math,Topology,201411,39
sci_math,Topology,201412,33
sci_math,Topology,201501,36
sci_math,Topology,201502,38
sci_math,Topology,201503,39
sci_math,Topology,201504,37
sci_math,Topology,201505,38
sci_math,Topology,201506,34
sci_math,Topology,201507,30
sci_math,Topology,201508,31
sci_math,Topology,201509,39
sci_math,Topology,201510,38
sci_math,Topology,201511,38
sci_math,Topology,201512,33
sci_math,Topology,201601,34
sci_math,Topology,201602,38
sci_math,Topology,201603,38
sci_math,Topology,201604,35
sci_math,Topology,201605,34
sci_math,Topology,201606,31
sci_math,Topology,201607,27
sci_math,Topology,201608,30
sci_math,Topology,201609,34
sci_math,Topology,201610,40
sci_math,Topology,201611,39
sci_math,Topology,201612,32
sci_math,Topology,201701,39
sci_math,Topology,201702,40
sci_math,Topology,201703,40
sci_math,Topology,201704,36
sci_math,Topology,201705,36
sci_math,Topology,201706,31
sci_math,Topology,201707,30
sci_math,Topology,201708,32
sci_math,Topology,201709,36
sci_math,Topology,201710,39
sci_math,Topology,201711,41
sci_math,Topology,201712,34
sci_math,Topology,201801,35
sci_math,Topology,201802,39
sci_math,Topology,201803,37
sci_math,Topology,201804,35
sci_math,Topology,201805,34
sci_math,Topology,201806,31
sci_math,Topology,201807,28
sci_math,Topology,201808,29
sci_math,Topology,201809,36
sci_math,Topology,201810,42
sci_math,Topology,201811,36
sci_math,Topology,201812,33
sci_math,Topology,201901,32
sci_math,Topology,201902,37
sci_math,Topology,201903,36
sci_math,Topology,201904,33
sci_math,Topology,201905,33
sci_math,Topology,201906,32
sci_math,Topology,201907,31
sci_math,Topology,201908,30
sci_math,Topology,201909,36
sci_math,Topology,201910,36
sci_math,Topology,201911,37
sci_math,Topology,201912,31
sci_math,Topology,202001,34
sci_math,Topology,202002,38
sci_math,Topology,202003,28
sci_math,Topology,202004,28
sci_math,Topology,202005,28
sci_math,Topology,202006,28
sci_math,Topology,202007,29
sci_math,Topology,202008,28
sci_math,Topology,202009,36
sci_math,Topology,202010,34
sci_math,Topology,202011,29
sci_math,Topology,202012,29
sci_math,Topology,202101,28
sci_math,Topology,202102,33
sci_math,Topology,202103,36
sci_math,Topology,202104,31
sci_math,Topology,202105,31
sci_math,Topology,202106,32
sci_math,Topology,202107,30
sci_math,Topology,202108,29
sci_math,Topology,202109,32
sci_math,Topology,202110,34
sci_math,Topology,202111,33
sci_math,Topology,202112,31
sci_math,Topology,202201,41
sci_math,Topology,202202,50
sci_math,Topology,202203,53
sci_math,Topology,202204,46
sci_math,Topology,202205,49
sci_math,Topology,202206,47
sci_math,Topology,202207,37
sci_math,Topology,202208,36
sci_math,Topology,202209,43
sci_math,Topology,202210,41
sci_math,Topology,202211,44
sci_math,Topology,202212,41
sci_math,Topology,202301,43
sci_math,Topology,202302,47
sci_math,Topology,202303,47
sci_math,Topology,202304,44
sci_math,Topology,202305,47
sci_math,Topology,202306,42
sci_math,Topology,202307,37
sci_math,Topology,202308,36
sci_math,Topology,202309,42
sci_math,Topology,202310,43
sci_math,Topology,202311,44
sci_math,Topology,202312,39
sci_math,Topology,202401,41
sci_math,Topology,202402,45
sci_math,Topology,202403,46
sci_math,Topology,202404,45
sci_math,Topology,202405,44
sci_math,Topology,202406,39
sci_math,Topology,202407,36
sci_math,Topology,202408,36
sci_math,Topology,202409,42
sci_math,Topology,202410,44
sci_math,Topology,202411,40
sci_math,Topology,202412,40
sci_math,Topology,202501,40
sci_math,Topology,202502,44
sci_math,Topology,202503,42
sci_math,Topology,202504,40
sci_math,Topology,202505,42
sci_math,Topology,202506,39
sci_math,Topology,202507,39
sci_math,Topology,202508,53
sci_math,Topology,202509,56
sci_math,Topology,202510,57
sci_math,Topology,202511,61
sci_math,Topology,202512,67
sci_math,Topology,202601,82
sci_math,Topology,202602,94
sci_math,Prime number theorem,200401,0
sci_math,Prime number theorem,200402,0
sci_math,Prime number theorem,200403,0
sci_math,Prime number theorem,200404,0
sci_math,Prime number theorem,200405,0
sci_math,Prime number theorem,200406,0
sci_math,Prime number theorem,200407,0
sci_math,Prime number theorem,200408,81
sci_math,Prime number theorem,200409,0
sci_math,Prime number theorem,200410,100
sci_math,Prime number theorem,200411,0
sci_math,Prime number theorem,200412,88
sci_math,Prime number theorem,200501,0
sci_math,Prime number theorem,200502,0
sci_math,Prime number theorem,200503,75
sci_math,Prime number theorem,200504,56
sci_math,Prime number theorem,200505,0
sci_math,Prime number theorem,200506,0
sci_math,Prime number theorem,200507,0
sci_math,Prime number theorem,200508,70
sci_math,Prime number theorem,200509,0
sci_math,Prime number theorem,200510,56
sci_math,Prime number theorem,200511,61
sci_math,Prime number theorem,200512,42
sci_math,Prime number theorem,200601,0
sci_math,Prime number theorem,200602,0
sci_math,Prime number theorem,200603,38
sci_math,Prime number theorem,200604,0
sci_math,Prime number theorem,200605,0
sci_math,Prime number theorem,200606,0
sci_math,Prime number theorem,200607,0
sci_math,Prime number theorem,200608,36
sci_math,Prime number theorem,200609,29
sci_math,Prime number theorem,200610,27
sci_math,Prime number theorem,200611,0
sci_math,Prime number theorem,200612,0
sci_math,Prime number theorem,200701,0
sci_math,Prime number theorem,200702,26
sci_math,Prime number theorem,200703,36
sci_math,Prime number theorem,200704,31
sci_math,Prime number theorem,200705,32
sci_math,Prime number theorem,200706,38
sci_math,Prime number theorem,200707,0
sci_math,Prime number theorem,200708,0
sci_math,Prime number theorem,200709,36
sci_math,Prime number theorem,200710,37
sci_math,Prime number theorem,200711,24
sci_math,Prime number theorem,200712,19
sci_math,Prime number theorem,200801,20
sci_math,Prime number theorem,200802,17
sci_math,Prime number theorem,200803,27
sci_math,Prime number theorem,200804,22
sci_math,Prime number theorem,200805,21
sci_math,Prime number theorem,200806,19
sci_math,Prime number theorem,200807,0
sci_math,Prime number theorem,200808,24
sci_math,Prime number theorem,200809,25
sci_math,Prime number theorem,200810,23
sci_math,Prime number theorem,200811,32
sci_math,Prime number theorem,200812,18
sci_math,Prime number theorem,200901,25
sci_math,Prime number theorem,200902,29
sci_math,Prime number theorem,200903,27
sci_math,Prime number theorem,200904,35
sci_math,Prime number theorem,200905,19
sci_math,Prime number theorem,200906,24
sci_math,Prime number theorem,200907,17
sci_math,Prime number theorem,200908,16
sci_math,Prime number theorem,200909,36
sci_math,Prime number theorem,200910,21
sci_math,Prime number theorem,200911,26
sci_math,Prime number theorem,200912,24
sci_math,Prime number theorem,201001,25
sci_math,Prime number theorem,201002,28
sci_math,Prime number theorem,201003,24
sci_math,Prime number theorem,201004,32
sci_math,Prime number theorem,201005,14
sci_math,Prime number theorem,201006,18
sci_math,Prime number theorem,201007,17
sci_math,Prime number theorem,201008,14
sci_math,Prime number theorem,201009,20
sci_math,Prime number theorem,201010,36
sci_math,Prime number theorem,201011,23
sci_math,Prime number theorem,201012,25
sci_math,Prime number theorem,201101,24
sci_math,Prime number theorem,201102,26
sci_math,Prime number theorem,201103,26
sci_math,Prime number theorem,201104,25
sci_math,Prime number theorem,201105,21
sci_math,Prime number theorem,201106,15
sci_math,Prime number theorem,201107,18
sci_math,Prime number theorem,201108,22
sci_math,Prime number theorem,201109,25
sci_math,Prime number theorem,201110,19
sci_math,Prime number theorem,201111,22
sci_math,Prime number theorem,201112,16
sci_math,Prime number theorem,201201,22
sci_math,Prime number theorem,201202,27
sci_math,Prime number theorem,201203,17
sci_math,Prime number theorem,201204,18
sci_math,Prime number theorem,201205,20
sci_math,Prime number theorem,201206,14
sci_math,Prime number theorem,201207,16
sci_math,Prime number theorem,201208,16
sci_math,Prime number theorem,201209,24
sci_math,Prime number theorem,201210,24
sci_math,Prime number theorem,201211,26
sci_math,Prime number theorem,201212,21
sci_math,Prime number theorem,201301,18
sci_math,Prime number theorem,201302,23
sci_math,Prime number theorem,201303,16
sci_math,Prime number theorem,201304,19
sci_math,Prime number theorem,201305,21
sci_math,Prime number theorem,201306,17
sci_math,Prime number theorem,201307,18
sci_math,Prime number theorem,201308,21
sci_math,Prime number theorem,201309,23
sci_math,Prime number theorem,201310,24
sci_math,Prime number theorem,201311,25
sci_math,Prime number theorem,201312,16
sci_math,Prime number theorem,201401,19
sci_math,Prime number theorem,201402,24
sci_math,Prime number theorem,201403,23
sci_math,Prime number theorem,201404,25
sci_math,Prime number theorem,201405,18
sci_math,Prime number theorem,201406,15
sci_math,Prime number theorem,201407,16
sci_math,Prime number theorem,201408,19
sci_math,Prime number theorem,201409,20
sci_math,Prime number theorem,201410,27
sci_math,Prime number theorem,201411,22
sci_math,Prime number theorem,201412,20
sci_math,Prime number theorem,201501,18
sci_math,Prime number theorem,201502,20
sci_math,Prime number theorem,201503,26
sci_math,Prime number theorem,201504,27
sci_math,Prime number theorem,201505,25
sci_math,Prime number theorem,201506,17
sci_math,Prime number theorem,201507,18
sci_math,Prime number theorem,201508,18
sci_math,Prime number theorem,201509,23
sci_math,Prime number theorem,201510,21
sci_math,Prime number theorem,201511,22
sci_math,Prime number theorem,201512,18
sci_math,Prime number theorem,201601,19
sci_math,Prime number theorem,201602,19
sci_math,Prime number theorem,201603,23
sci_math,Prime number theorem,201604,22
sci_math,Prime number theorem,201605,25
sci_math,Prime number theorem,201606,17
sci_math,Prime number theorem,201607,14
sci_math,Prime number theorem,201608,15
sci_math,Prime number theorem,201609,21
sci_math,Prime number theorem,201610,20
sci_math,Prime number theorem,201611,25
sci_math,Prime number theorem,201612,18
sci_math,Prime number theorem,201701,20
sci_math,Prime number theorem,201702,24
sci_math,Prime number theorem,201703,20
sci_math,Prime number theorem,201704,24
sci_math,Prime number theorem,201705,26
sci_math,Prime number theorem,201706,13
sci_math,Prime number theorem,201707,14
sci_math,Prime number theorem,201708,19
sci_math,Prime number theorem,201709,19
sci_math,Prime number theorem,201710,22
sci_math,Prime number theorem,201711,21
sci_math,Prime number theorem,201712,16
sci_math,Prime number theorem,201801,20
sci_math,Prime number theorem,201802,20
sci_math,Prime number theorem,201803,19
sci_math,Prime number theorem,201804,24
sci_math,Prime number theorem,201805,21
sci_math,Prime number theorem,201806,20
sci_math,Prime number theorem,201807,15
sci_math,Prime number theorem,201808,18
sci_math,Prime number theorem,201809,25
sci_math,Prime number theorem,201810,22
sci_math,Prime number theorem,201811,18
sci_math,Prime number theorem,201812,19
sci_math,Prime number theorem,201901,16
sci_math,Prime number theorem,201902,23
sci_math,Prime number theorem,201903,22
sci_math,Prime number theorem,201904,22
sci_math,Prime number theorem,201905,23
sci_math,Prime number theorem,201906,16
sci_math,Prime number theorem,201907,13
sci_math,Prime number theorem,201908,14
sci_math,Prime number theorem,201909,19
sci_math,Prime number theorem,201910,24
sci_math,Prime number theorem,201911,21
sci_math,Prime number theorem,201912,17
sci_math,Prime number theorem,202001,20
sci_math,Prime number theorem,202002,23
sci_math,Prime number theorem,202003,21
sci_math,Prime number theorem,202004,23
sci_math,Prime number theorem,202005,27
sci_math,Prime number theorem,202006,25
sci_math,Prime number theorem,202007,20
sci_math,Prime number theorem,202008,20
sci_math,Prime number theorem,202009,30
sci_math,Prime number theorem,202010,27
sci_math,Prime number theorem,202011,23
sci_math,Prime number theorem,202012,24
sci_math,Prime number theorem,202101,19
sci_math,Prime number theorem,202102,22
sci_math,Prime number theorem,202103,21
sci_math,Prime number theorem,202104,26
sci_math,Prime number theorem,202105,23
sci_math,Prime number theorem,202106,18
sci_math,Prime number theorem,202107,23
sci_math,Prime number theorem,202108,17
sci_math,Prime number theorem,202109,20
sci_math,Prime number theorem,202110,20
sci_math,Prime number theorem,202111,19
sci_math,Prime number theorem,202112,15
sci_math,Prime number theorem,202201,18
sci_math,Prime number theorem,202202,24
sci_math,Prime number theorem,202203,27
sci_math,Prime number theorem,202204,33
sci_math,Prime number theorem,202205,34
sci_math,Prime number theorem,202206,31
sci_math,Prime number theorem,202207,29
sci_math,Prime number theorem,202208,20
sci_math,Prime number theorem,202209,33
sci_math,Prime number theorem,202210,35
sci_math,Prime number theorem,202211,33
sci_math,Prime number theorem,202212,30
sci_math,Prime number theorem,202301,26
sci_math,Prime number theorem,202302,32
sci_math,Prime number theorem,202303,31
sci_math,Prime number theorem,202304,32
sci_math,Prime number theorem,202305,29
sci_math,Prime number theorem,202306,29
sci_math,Prime number theorem,202307,24
sci_math,Prime number theorem,202308,20
sci_math,Prime number theorem,202309,27
sci_math,Prime number theorem,202310,25
sci_math,Prime number theorem,202311,22
sci_math,Prime number theorem,202312,22
sci_math,Prime number theorem,202401,24
sci_math,Prime number theorem,202402,26
sci_math,Prime number theorem,202403,28
sci_math,Prime number theorem,202404,30
sci_math,Prime number theorem,202405,28
sci_math,Prime number theorem,202406,26
sci_math,Prime number theorem,202407,19
sci_math,Prime number theorem,202408,19
sci_math,Prime number theorem,202409,22
sci_math,Prime number theorem,202410,24
sci_math,Prime number theorem,202411,22
sci_math,Prime number theorem,202412,23
sci_math,Prime number theorem,202501,22
sci_math,Prime number theorem,202502,29
sci_math,Prime number theorem,202503,29
sci_math,Prime number theorem,202504,27
sci_math,Prime number theorem,202505,20
sci_math,Prime number theorem,202506,24
sci_math,Prime number theorem,202507,24
sci_math,Prime number theorem,202508,39
sci_math,Prime number theorem,202509,56
sci_math,Prime number theorem,202510,41
sci_math,Prime number theorem,202511,40
sci_math,Prime number theorem,202512,40
sci_math,Prime number theorem,202601,53
sci_math,Prime number theorem,202602,86
sci_earth,Plate tectonics,200401,81
sci_earth,Plate tectonics,200402,96
sci_earth,Plate tectonics,200403,97
sci_earth,Plate tectonics,200404,75
sci_earth,Plate tectonics,200405,64
sci_earth,Plate tectonics,200406,39
sci_earth,Plate tectonics,200407,25
sci_earth,Plate tectonics,200408,34
sci_earth,Plate tectonics,200409,66
sci_earth,Plate tectonics,200410,78
sci_earth,Plate tectonics,200411,81
sci_earth,Plate tectonics,200412,77
sci_earth,Plate tectonics,200501,100
sci_earth,Plate tectonics,200502,89
sci_earth,Plate tectonics,200503,69
sci_earth,Plate tectonics,200504,66
